track_id,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
7LgsnGff4lipeNQiDSq0PA,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Callin',36,Huxley,The Machine,https://i.scdn.co/image/ab67616d0000b2739af474cfa106bd787264d757,"['deep disco house', 'deep groove house', 'house', 'minimal tech house', 'uk house']",37,0.775,0.812,0,-9.18,1,0.0476,0.00269,0.778,0.494,0.338,125.009,391083,3,electronic
00bq71I9OZ87M6jZqQFV6I,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,You and Me,56,The Magician,Renaissance,https://i.scdn.co/image/ab67616d0000b273b4b5daa8e5977985d5d505d3,"['belgian edm', 'edm', 'house', 'pop dance', 'tropical house']",61,0.646,0.814,7,-5.263,0,0.0437,0.000415,0.0305,0.0882,0.117,121.043,214959,4,electronic
5HopfU98O15r6TiQorUxSD,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Heartbreak,47,Jack Wins,Heartbreak,https://i.scdn.co/image/ab67616d0000b273af2a10dff250a209f42b47fe,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",53,0.539,0.927,2,-5.212,1,0.0528,0.00092,2.7e-06,0.387,0.0701,124.978,170880,4,electronic
0Rgi5EktdB5EFgMjU4YTnx,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,El Beso (feat. Mathieu Ruz),53,Dombresky,El Beso (feat. Mathieu Ruz),https://i.scdn.co/image/ab67616d0000b27309338aa4fd9152e2d09f4dff,"['bass house', 'deep groove house', 'disco house', 'edm', 'electro house', 'house', 'pop dance']",52,0.653,0.962,10,-4.848,0,0.0454,0.000851,0.0168,0.411,0.611,125.97,211548,4,electronic
2ngNv0zHso4rzGttf6VuQG,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Forget - Original Mix,23,Patrick Topping,Forget,https://i.scdn.co/image/ab67616d0000b273124ae6362684928d3a924cf8,['house'],48,0.811,0.862,0,-6.791,1,0.0992,0.0488,0.868,0.0595,0.927,123.012,366977,4,electronic
2I0wJsHsnNEwpSOKw0kMk9,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Monkey Bars,40,Friend Within,Monkey Bars,https://i.scdn.co/image/ab67616d0000b273ae534cee2c91ec9a8e8411b7,"['deep groove house', 'disco house', 'house']",44,0.701,0.978,9,-5.158,0,0.0527,0.00688,0.811,0.0585,0.448,127.993,168281,4,electronic
3ObNGJI7f3uofM9PY60cFW,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,I Feel Love,54,Mr. Belt & Wezol,I Feel Love,https://i.scdn.co/image/ab67616d0000b27317b3b43a6634ad3f5aabe27c,"['deep groove house', 'disco house', 'dutch edm', 'edm', 'electro house', 'house', 'pop dance', 'tropical house']",53,0.699,0.835,0,-7.872,1,0.0405,0.0079,0.308,0.0484,0.752,126.032,160021,4,electronic
4PP6odxZOgVpqOsrMRDT9f,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,The North Quarter,39,Shadow Child,The North Quarter,https://i.scdn.co/image/ab67616d0000b273b179d67ca5405430b9e0ae69,"['deep groove house', 'house', 'minimal tech house']",45,0.589,0.948,0,-5.75,0,0.03,3.09e-05,0.831,0.0892,0.744,127.991,241500,4,electronic
2tQwDLQiq736lEaSUHtw3x,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Make Your Move - Joe Stone Edit,56,Anton Powers,Make Your Move (Remixes),https://i.scdn.co/image/ab67616d0000b27380ea63a6ada634d3c6247241,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",55,0.601,0.869,7,-5.612,1,0.302,0.0343,0.0,0.491,0.587,124.788,175200,4,electronic
5D1zGVDJTOqwaGSzYw5TtP,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,"Red Light Green Light - For Club Play Only, Pt. 6",64,Duke Dumont,"Red Light Green Light (For Club Play Only, Pt. 6)",https://i.scdn.co/image/ab67616d0000b273c703a92731a78852ef32b3d2,"['destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']",65,0.811,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,211209,4,electronic
59KHUymcY4OZLFSTgiiook,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Dancing (Again!) - Radio Edit,37,Eats Everything,Dancing (Again!),https://i.scdn.co/image/ab67616d0000b273533d33b28ac493f8a999e5ee,"['deep disco house', 'house', 'raw techno']",47,0.898,0.839,11,-5.883,0,0.219,0.00346,0.000279,0.258,0.398,125.035,199680,4,electronic
29Pqz6wtpeRWfY0SZkKbHE,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Cut Me Loose,58,Jethro Heston,Cut Me Loose,https://i.scdn.co/image/ab67616d0000b273ff2ee983e2b77c592d77ebca,"['deep groove house', 'house', 'pop dance', 'uk dance']",52,0.685,0.848,8,-3.6,0,0.0317,0.0778,0.108,0.579,0.603,121.997,299618,4,electronic
3HlPJZPGeUwU3MdTCpuzvj,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Summertime Chi,43,Lee Foss,Summertime Chi,https://i.scdn.co/image/ab67616d0000b2735e89069ef35b296c9f968270,"['bass house', 'deep disco house', 'deep groove house', 'house']",53,0.673,0.816,2,-7.419,1,0.0354,0.00352,0.0252,0.491,0.388,126.005,231584,4,electronic
5URyPutSQvq9tTbBYybv5n,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,We Don’t Need,62,Oliver Heldens,We Don’t Need,https://i.scdn.co/image/ab67616d0000b2733e024b3ec10d480da86ddabf,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",69,0.739,0.858,0,-5.301,1,0.0413,0.0999,0.012,0.593,0.518,124.981,188645,4,electronic
5D3Bf5y0Y51p8dEdQpM7Li,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Greenlight (feat. Clementine Douglas),48,Eden Prince,Greenlight (feat. Clementine Douglas),https://i.scdn.co/image/ab67616d0000b2739b39bda885756fb2a4bf8b74,"['dance pop', 'deep groove house', 'house', 'pop dance', 'uk dance']",52,0.68,0.802,11,-6.073,0,0.0377,0.138,0.0,0.0783,0.754,124.059,159905,4,electronic
0TN9m8rp3ZuNi4JwCKSans,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,U Don't Know Me (feat. Duane Harden),58,Armand Van Helden,2 Future 4 U,https://i.scdn.co/image/ab67616d0000b273e0f1c4aa34d1c5259c0ab24a,"['deep house', 'disco house', 'house', 'pop dance', 'speed garage', 'tech house', 'vocal house']",62,0.742,0.756,10,-6.197,1,0.0825,0.0213,0.0227,0.0553,0.81,129.963,484533,4,electronic
0korau0wtZ11rxoYN4SAmZ,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Slow Down,60,Tom Zanetti,Slow Down,https://i.scdn.co/image/ab67616d0000b273ef35e209324b310ca04f4ca2,"['deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",56,0.806,0.7,0,-6.5,1,0.0594,0.0247,0.00101,0.3,0.671,125.954,159142,4,electronic
06sV7v0pvyvTbssfNCUWR7,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Set You Free,57,Maur,Set You Free,https://i.scdn.co/image/ab67616d0000b27346f7bcf5adb3186844ae1761,"['deep groove house', 'house', 'pop dance', 'uk dance']",52,0.601,0.927,10,-5.12,0,0.0417,0.000551,0.177,0.275,0.525,126.083,156000,4,electronic
1zRD4eauhsTVfxtcD1n49S,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Alive,51,PAX,Alive,https://i.scdn.co/image/ab67616d0000b2734331c120a42015204ffb097b,['house'],48,0.733,0.693,11,-8.165,1,0.0326,0.0127,0.066,0.089,0.104,126.006,230476,4,electronic
3c8RqLFFygEfoeWttbzxvl,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,What Is House,40,Calippo,What Is House,https://i.scdn.co/image/ab67616d0000b273d4ba4fd9d592303cb7f34949,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",45,0.727,0.793,5,-4.351,1,0.104,0.207,0.739,0.0752,0.577,124.007,196452,4,electronic
4uSXZyqR4NCZ86BHcO5vIR,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Change The Line,37,Josh Butler,Change The Line EP,https://i.scdn.co/image/ab67616d0000b27338816a1e992a8c6f6ebd71b5,"['deep house', 'house', 'uk tech house']",47,0.842,0.607,4,-11.301,0,0.0821,0.00335,0.866,0.0982,0.62,125.002,437760,4,electronic
1yLFszi3D4sq3ECcDxxPM6,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Searching,46,Will Clarke,Searching,https://i.scdn.co/image/ab67616d0000b273966c84bb9a3da96ac2824571,"['bass house', 'house']",48,0.564,0.826,3,-5.901,0,0.0353,0.0684,0.023,0.0882,0.677,126.026,210875,4,electronic
5aYWnrsYvJk8NT7PmUcxVN,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Flowers (feat. Jaykae and MALIKA),61,Nathan Dawe,Flowers (feat. Jaykae and MALIKA),https://i.scdn.co/image/ab67616d0000b27363acef292f1514a46333262d,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",68,0.672,0.925,5,-4.517,0,0.0774,0.015,0.0,0.289,0.447,126.096,197209,4,electronic
57YZBZAJK2loYj8qgxiv2t,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Girl - 6am Remix,49,KC Lights,Girl (Remixes),https://i.scdn.co/image/ab67616d0000b2732a76306c853f103d3ce1df1b,"['deep groove house', 'edm', 'house', 'pop dance', 'scottish electronic', 'uk dance']",55,0.582,0.734,8,-8.565,1,0.0389,0.004,2.06e-05,0.311,0.122,119.989,167381,4,electronic
55vxJOfCXlkiFzELyNTYQm,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,All Mine,65,D.O.D,All Mine,https://i.scdn.co/image/ab67616d0000b2733a6bbc68a56407fcbc7e90fc,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'tropical house', 'uk dance']",61,0.777,0.746,6,-5.715,0,0.0382,0.0139,0.0805,0.0973,0.263,121.99,151501,4,electronic
6P8ljIfKiNlVAao2LJuXnn,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,In The Dark,38,GotSome,In The Dark,https://i.scdn.co/image/ab67616d0000b2731a8fd6c9deaa31c603b182cd,"['deep groove house', 'house', 'uk dance']",36,0.696,0.749,10,-6.936,0,0.0362,0.0178,0.0401,0.0902,0.277,127.938,184500,4,electronic
4tCY8lh8ocqqfac1sjXwvk,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Off My Mind,49,TCTS,Off My Mind,https://i.scdn.co/image/ab67616d0000b27307a11ef815603b88ab106b37,"['deep groove house', 'house', 'pop dance', 'pop edm', 'uk dance']",53,0.702,0.904,11,-3.891,0,0.0589,0.0158,0.000548,0.226,0.474,123.996,176280,4,electronic
4gl5y2DeCVS5lXBcHPuV38,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Luv 4 Luv,42,Ryan Blyth,Luv 4 Luv,https://i.scdn.co/image/ab67616d0000b273fe27510e84773219b17f32ac,"['deep groove house', 'house', 'uk dance']",39,0.677,0.947,0,-2.399,1,0.047,0.0103,0.000344,0.113,0.859,122.974,191847,4,electronic
72qlZsoVPpyFxVjL6GUuYI,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,As I Sleep (feat. Charlee),48,Tobtok,As I Sleep (feat. Charlee),https://i.scdn.co/image/ab67616d0000b2735ececadc59719f953f1711bd,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'uk dance']",54,0.694,0.824,8,-6.306,0,0.161,0.0195,0.0426,0.327,0.202,123.014,193472,4,electronic
4skbQNtyjy8A7mo8oqe2oD,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,A Drug From God,61,Chris Lake,A Drug From God,https://i.scdn.co/image/ab67616d0000b273efa73dc6e54767a9659a4e6f,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",61,0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,192455,4,electronic
5I5IM7X9IILbuPoYonLKfv,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Lotus,40,Alan Fitzpatrick,Lotus,https://i.scdn.co/image/ab67616d0000b273896786d3ab489aabec0ceef9,"['house', 'minimal techno', 'tech house', 'techno']",47,0.583,0.905,2,-5.781,1,0.0352,0.000923,0.909,0.111,0.0346,134.998,272250,4,electronic
3OCFPScaJuLwmHJkqtVWoL,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Be Someone,52,CamelPhat,Dark Matter,https://i.scdn.co/image/ab67616d0000b273646a2642929bbbd1f17f2c23,"['deep tech house', 'edm', 'house', 'progressive house']",64,0.672,0.788,10,-8.393,0,0.0398,0.125,0.366,0.0829,0.356,121.99,204568,4,electronic
60aUfRZyvfi37ibBdiTJ9f,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,I Confess (feat. ROMÉO),59,Biscits,I Confess (feat. ROMÉO),https://i.scdn.co/image/ab67616d0000b27364be48aaf6ceeaf40f6d4e9b,"['bass house', 'deep groove house', 'house', 'pop dance', 'uk tech house']",59,0.779,0.854,6,-5.612,0,0.118,0.22,0.000438,0.396,0.382,126.996,157875,4,electronic
78vOIQRCvV9P4TyKhE4Rjg,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Always - Radio Edit,38,Riva Starr,Curveballs (Radio Edits),https://i.scdn.co/image/ab67616d0000b273f8f15ff4ad1c6e8b6d720ef1,"['deep house', 'disco house', 'funky tech house', 'house', 'tech house']",50,0.799,0.907,5,-7.278,0,0.0464,0.0333,9.09e-06,0.204,0.857,125.009,202223,4,electronic
6KddlPfPQ0L8MyffEpo63p,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Water (feat. ZOHARA),59,KREAM,Water (feat. ZOHARA),https://i.scdn.co/image/ab67616d0000b27364a8c270683d3847b7151b37,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61,0.567,0.738,0,-6.03,0,0.154,0.0129,7.27e-05,0.207,0.432,121.936,192838,4,electronic
5BFFWaGweYIYrtOlKHqPRr,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Make Me Feel Better - Radio Edit,51,Alex Adair,Make Me Feel Better (Radio Edit),https://i.scdn.co/image/ab67616d0000b27369437a823b544a14c80d9982,"['house', 'pop dance', 'tropical house']",52,0.683,0.822,5,-4.984,0,0.095,0.468,0.000308,0.186,0.155,119.054,198396,4,electronic
3stadv159NCAQKGHyBBzVn,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,39 Times (Confrontation) - Edit,42,CHANEY,39 Times (Confrontation),https://i.scdn.co/image/ab67616d0000b273767554c17832ca3b4404f322,"['deep groove house', 'disco house', 'house', 'pop dance', 'uk dance']",45,0.879,0.847,4,-4.72,1,0.0744,0.21,0.488,0.0626,0.926,129.994,185385,4,electronic
1kNRG4eItZfMJBtzm3D8i4,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Promesses (feat. Kaleem Taylor),33,Tchami,Promesses (feat. Kaleem Taylor),https://i.scdn.co/image/ab67616d0000b273154f5258cfcaf83855640740,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",61,0.72,0.782,0,-6.585,0,0.0573,0.00986,0.00563,0.0992,0.506,124.088,159572,4,electronic
14m8zaNe63k0jBzsCs1Flv,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Therapy,53,DJ Zinc,Friends and Fam,https://i.scdn.co/image/ab67616d0000b273dd7d92359ae033e90604d8ba,"['bass house', 'bassline', 'deep groove house', 'drum and bass', 'house', 'jump up', 'jungle', 'uk dance']",48,0.602,0.823,9,-6.066,0,0.0527,0.0376,0.000587,0.173,0.0998,174.939,180790,4,electronic
19lT0l1OBkLtWI5iE5zORl,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),58,Chris Lorenzo,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),https://i.scdn.co/image/ab67616d0000b273b8e101c3eff2fce654bda5bd,"['bass house', 'deep groove house', 'electro house', 'house']",63,0.674,0.778,1,-5.341,1,0.0356,0.00123,0.224,0.0955,0.13,128.042,183750,4,electronic
5WNa0eaGNwQ1ZXTHVlULpd,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Deep End - SIDEPIECE Remix,64,John Summit,Deep End (SIDEPIECE Remix),https://i.scdn.co/image/ab67616d0000b2735376aff642718410e56f351c,"['edm', 'electro house', 'house', 'pop dance']",65,0.773,0.652,11,-9.187,0,0.0807,0.143,0.024,0.44,0.453,126.007,196687,4,electronic
4QNHkL09PIRR9TY11blRLY,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Forgive Me,49,ESSEL,Forgive Me,https://i.scdn.co/image/ab67616d0000b273c357c89bf99930858232646d,"['deep groove house', 'house', 'pop dance', 'uk dance']",46,0.383,0.951,10,-4.758,1,0.0891,0.0453,0.874,0.336,0.209,124.124,161250,4,electronic
4l1k3bK6OGwfRqbW5HiyT3,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,My Paradise - Vintage Culture Remix,52,Jamie Jones,My Paradise (Vintage Culture Remix),https://i.scdn.co/image/ab67616d0000b273cafd677f64b6b20015c863d3,"['deep disco house', 'deep house', 'house', 'minimal techno', 'tech house', 'uk tech house']",54,0.683,0.892,6,-7.015,1,0.0563,0.0462,0.839,0.0973,0.467,128.008,170645,4,electronic
0HTb1PZ5wmqn7RrFtlGBuP,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Too Much to Handle (XYconstant Remix),38,XYconstant,"Remixes, Vol. 1",https://i.scdn.co/image/ab67616d0000b273d535f08cb47af871a2db0d76,"['deep groove house', 'house']",44,0.706,0.693,1,-7.681,0,0.0378,0.156,0.478,0.0713,0.643,125.013,241920,4,electronic
5zIQ2Kcc0glMozwSkIiyQA,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Play It Cool - Crazy Cousinz Remix,36,Zac Samuel,Play It Cool (Crazy Cousinz Remix),https://i.scdn.co/image/ab67616d0000b2732f5593639c7e390835aa5555,"['deep groove house', 'house']",54,0.639,0.94,6,-5.647,1,0.033,0.00124,0.263,0.202,0.658,124.012,240439,4,electronic
2CS5MaY5NuF5cQNyEEPfEB,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,The Love I Need,49,Alex Hobson,The Love I Need,https://i.scdn.co/image/ab67616d0000b273bbc347be39801bb580d6cfcc,"['deep groove house', 'house', 'pop dance', 'uk dance']",46,0.607,0.757,5,-7.796,0,0.0341,0.00137,0.000613,0.51,0.396,126.017,171717,4,electronic
4fhSCuBCdtQIJrnE0mJDfF,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,We Take You There - Edit,38,Max Chapman,We Take You There,https://i.scdn.co/image/ab67616d0000b273bc3c8cb604ab71c4e6088975,"['deep disco house', 'house', 'uk tech house']",38,0.879,0.958,1,-6.512,1,0.0706,0.0464,0.65,0.0757,0.819,126.005,208422,4,electronic
7LdoOfaFSBX9Cy2R3NGcAx,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Reverse Skydiving (feat. Anabel Englund),47,Hot Natured,Different Sides Of The Sun,https://i.scdn.co/image/ab67616d0000b273a6ece6fb72b7697d9b9261c0,"['deep disco house', 'deep house', 'house', 'microhouse']",45,0.915,0.461,11,-7.965,0,0.0505,0.00641,0.0595,0.0771,0.582,118.013,329066,4,electronic
6Gl4jJz0fiEfDzofLmIcOc,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Love All Day feat. Leela D - Radio Edit,49,Kisch,Love All Day feat. Leela D,https://i.scdn.co/image/ab67616d0000b273ef8272dd88c72c52404ab15c,"['deep groove house', 'house', 'uk dance']",44,0.791,0.497,1,-8.284,1,0.0538,0.0639,0.0262,0.11,0.792,124.006,205161,4,electronic
5Yg3kRGlB8UB6Sa8Fq4njc,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,What It Feels Like,60,Navos,What It Feels Like,https://i.scdn.co/image/ab67616d0000b273a11791d200a91c231cd85cea,"['deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",61,0.631,0.841,5,-4.284,1,0.0434,0.0306,0.00049,0.157,0.366,124.998,146513,4,electronic
56I4OIGTDhBmX8ZSJJDf1k,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,All I Need,43,Shiba San,All I Need,https://i.scdn.co/image/ab67616d0000b273f19b7c6297b7e56d7271c2d4,"['bass house', 'deep groove house', 'electro house', 'french tech house', 'house']",44,0.754,0.838,0,-6.09,1,0.044,0.00653,0.0325,0.245,0.316,124.987,184820,4,electronic
5mJCcomN5wLGLMxI1689Tr,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Beyond The Sky,46,Chocolate Puma,Beyond The Sky,https://i.scdn.co/image/ab67616d0000b2734fac5e1bcfcbdea06a380105,"['bass house', 'deep groove house', 'disco house', 'dutch edm', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",47,0.556,0.867,8,-5.744,1,0.0538,0.000551,0.0026,0.289,0.321,126.014,142857,4,electronic
4qq73N1TKocRaYGQS23b9u,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Fake ID,62,Riton,Foreign Ororo (Special Edition),https://i.scdn.co/image/ab67616d0000b27314648596c44de4cf15f147f4,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",68,0.746,0.862,8,-6.11,1,0.0776,0.21,0.0363,0.225,0.604,122.011,246970,4,electronic
3qvf9mABpuuYtBcEtD1F0H,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,On A Mission,44,Felon,On A Mission,https://i.scdn.co/image/ab67616d0000b2736c54d12b6671fda9f8dc532f,"['deep groove house', 'house', 'uk dance']",45,0.678,0.844,4,-5.055,1,0.0521,0.000206,0.00173,0.2,0.367,122.011,193754,4,electronic
7aXlU5AC9cLJsXycbMcVEN,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Make You Mine,52,Tensnake,L.A.,https://i.scdn.co/image/ab67616d0000b27339a733e21d19ebb9a21cff0a,"['deep house', 'disco house', 'edm', 'german house', 'hamburg electronic', 'house', 'nu disco', 'pop dance', 'tropical house', 'vocal house']",57,0.728,0.751,7,-5.061,0,0.0619,0.023,0.00182,0.579,0.314,122.979,224353,4,electronic
04mYhQGTujxxPjPzxRrgTL,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Whisper (with James Yuill) - John Summit Remix,43,Dennis Ferrer,Whisper (with James Yuill) [John Summit Remix],https://i.scdn.co/image/ab67616d0000b273a03475595b2710fd29727fe5,"['classic house', 'deep house', 'disco house', 'house', 'soulful house', 'tribal house', 'uk funky', 'vocal house']",47,0.801,0.671,0,-8.286,1,0.0432,0.00136,0.737,0.117,0.406,127.008,184272,4,electronic
3aKvWrKpvoqAqGzBrGY66k,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Pop in Pop Out,32,Prok & Fitch,Pop in Pop Out EP,https://i.scdn.co/image/ab67616d0000b273b00f23b1fd97a7b8575e0d6c,"['funky tech house', 'house', 'tech house']",34,0.816,0.922,11,-6.568,0,0.111,0.00965,0.000299,0.0513,0.783,128.022,227344,4,electronic
523XDGMjH8Gbzc8V6ek5cl,https://open.spotify.com/playlist/6AzCASXpbvX5o3F8yaj1y0?si=fd08fafab6a54a3d,The Sound of House,Never Let You Go,50,SNBRN,Solé,https://i.scdn.co/image/ab67616d0000b2737cae6bef5ca942a768277377,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",52,0.752,0.662,5,-6.766,1,0.0361,0.0188,0.0935,0.212,0.371,123.996,210643,4,electronic
